19:11:56.080148;Received:0x11 0xff 0x8 0xc 0x10 0x2e 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:12:06.288558;Received:0x11 0xff 0x8 0xc 0x10 0x2e 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:12:16.464934;Received:0x11 0xff 0x8 0xc 0x10 0x2d 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:12:26.641347;Received:0x11 0xff 0x8 0xc 0x10 0x2d 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:12:36.857741;Received:0x11 0xff 0x8 0xc 0x10 0x2d 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:12:47.026119;Received:0x11 0xff 0x8 0xc 0x10 0x2d 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:12:57.203524;Received:0x11 0xff 0x8 0xc 0x10 0x2d 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:13:07.416947;Received:0x11 0xff 0x8 0xc 0x10 0x2c 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:13:17.587316;Received:0x11 0xff 0x8 0xc 0x10 0x2c 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:13:27.802754;Received:0x11 0xff 0x8 0xc 0x10 0x2c 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:13:37.972083;Received:0x11 0xff 0x8 0xc 0x10 0x2c 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:13:48.148479;Received:0x11 0xff 0x8 0xc 0x10 0x2b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:13:58.324861;Received:0x11 0xff 0x8 0xc 0x10 0x2b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:14:08.501352;Received:0x11 0xff 0x8 0xc 0x10 0x2b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:14:18.750668;Received:0x11 0xff 0x8 0xc 0x10 0x2c 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:14:28.962088;Received:0x11 0xff 0x8 0xc 0x10 0x2c 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:14:39.167481;Received:0x11 0xff 0x8 0xc 0x10 0x2c 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:14:49.377838;Received:0x11 0xff 0x8 0xc 0x10 0x2b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:14:59.584245;Received:0x11 0xff 0x8 0xc 0x10 0x2c 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:15:09.794719;Received:0x11 0xff 0x8 0xc 0x10 0x2b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:15:19.992001;Received:0x11 0xff 0x8 0xc 0x10 0x2b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:15:30.168363;Received:0x11 0xff 0x8 0xc 0x10 0x2a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:15:40.385772;Received:0x11 0xff 0x8 0xc 0x10 0x2a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:15:50.553162;Received:0x11 0xff 0x8 0xc 0x10 0x2a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:16:00.770556;Received:0x11 0xff 0x8 0xc 0x10 0x2a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:16:10.936907;Received:0x11 0xff 0x8 0xc 0x10 0x2a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:16:21.155321;Received:0x11 0xff 0x8 0xc 0x10 0x2a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:16:31.398355;Received:0x11 0xff 0x8 0xc 0x10 0x29 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:16:41.562077;Received:0x11 0xff 0x8 0xc 0x10 0x29 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:16:51.738466;Received:0x11 0xff 0x8 0xc 0x10 0x2a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:17:01.956958;Received:0x11 0xff 0x8 0xc 0x10 0x2a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:17:12.167846;Received:0x11 0xff 0x8 0xc 0x10 0x29 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:17:22.374702;Received:0x11 0xff 0x8 0xc 0x10 0x29 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:17:32.574580;Received:0x11 0xff 0x8 0xc 0x10 0x29 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:17:42.792481;Received:0x11 0xff 0x8 0xc 0x10 0x28 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:17:53.003368;Received:0x11 0xff 0x8 0xc 0x10 0x28 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:18:03.210264;Received:0x11 0xff 0x8 0xc 0x10 0x27 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:18:13.376981;Received:0x11 0xff 0x8 0xc 0x10 0x27 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:18:23.594857;Received:0x11 0xff 0x8 0xc 0x10 0x27 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:18:33.763647;Received:0x11 0xff 0x8 0xc 0x10 0x27 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:18:43.939454;Received:0x11 0xff 0x8 0xc 0x10 0x27 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:18:54.176295;Received:0x11 0xff 0x8 0xc 0x10 0x26 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:19:04.398156;Received:0x11 0xff 0x8 0xc 0x10 0x27 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:19:14.565867;Received:0x11 0xff 0x8 0xc 0x10 0x27 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:19:24.788677;Received:0x11 0xff 0x8 0xc 0x10 0x27 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:19:34.995489;Received:0x11 0xff 0x8 0xc 0x10 0x26 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:19:45.233348;Received:0x11 0xff 0x8 0xc 0x10 0x26 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:19:55.402001;Received:0x11 0xff 0x8 0xc 0x10 0x26 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:20:05.618794;Received:0x11 0xff 0x8 0xc 0x10 0x25 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:20:15.787540;Received:0x11 0xff 0x8 0xc 0x10 0x25 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:20:25.965289;Received:0x11 0xff 0x8 0xc 0x10 0x25 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:20:36.184033;Received:0x11 0xff 0x8 0xc 0x10 0x25 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:20:46.390796;Received:0x11 0xff 0x8 0xc 0x10 0x24 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:20:56.601586;Received:0x11 0xff 0x8 0xc 0x10 0x25 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:21:06.807207;Received:0x11 0xff 0x8 0xc 0x10 0x24 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:21:17.013950;Received:0x11 0xff 0x8 0xc 0x10 0x23 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:21:27.184633;Received:0x11 0xff 0x8 0xc 0x10 0x23 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:21:37.399348;Received:0x11 0xff 0x8 0xc 0x10 0x23 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:21:47.571071;Received:0x11 0xff 0x8 0xc 0x10 0x23 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:21:57.778747;Received:0x11 0xff 0x8 0xc 0x10 0x23 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:22:07.996477;Received:0x11 0xff 0x8 0xc 0x10 0x23 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:22:18.163129;Received:0x11 0xff 0x8 0xc 0x10 0x23 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:22:28.381847;Received:0x11 0xff 0x8 0xc 0x10 0x22 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:22:38.548487;Received:0x11 0xff 0x8 0xc 0x10 0x22 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:22:48.767198;Received:0x11 0xff 0x8 0xc 0x10 0x22 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:22:59.009877;Received:0x11 0xff 0x8 0xc 0x10 0x21 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:23:09.215497;Received:0x11 0xff 0x8 0xc 0x10 0x22 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:23:19.383153;Received:0x11 0xff 0x8 0xc 0x10 0x22 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:23:29.561844;Received:0x11 0xff 0x8 0xc 0x10 0x21 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:23:39.737479;Received:0x11 0xff 0x8 0xc 0x10 0x22 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:23:49.914112;Received:0x11 0xff 0x8 0xc 0x10 0x22 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:24:00.133786;Received:0x11 0xff 0x8 0xc 0x10 0x20 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:24:10.372410;Received:0x11 0xff 0x8 0xc 0x10 0x20 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:24:20.540035;Received:0x11 0xff 0x8 0xc 0x10 0x20 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:24:30.761697;Received:0x11 0xff 0x8 0xc 0x10 0x20 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:24:40.968365;Received:0x11 0xff 0x8 0xc 0x10 0x20 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:24:51.174949;Received:0x11 0xff 0x8 0xc 0x10 0x20 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:25:01.384543;Received:0x11 0xff 0x8 0xc 0x10 0x20 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:25:11.623230;Received:0x11 0xff 0x8 0xc 0x10 0x1f 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:25:21.790758;Received:0x11 0xff 0x8 0xc 0x10 0x1f 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:25:32.012426;Received:0x11 0xff 0x8 0xc 0x10 0x1f 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:25:42.215046;Received:0x11 0xff 0x8 0xc 0x10 0x1f 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:25:52.385584;Received:0x11 0xff 0x8 0xc 0x10 0x1f 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:26:02.562187;Received:0x11 0xff 0x8 0xc 0x10 0x1e 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:26:12.778820;Received:0x11 0xff 0x8 0xc 0x10 0x1e 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:26:22.946366;Received:0x11 0xff 0x8 0xc 0x10 0x1e 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:26:33.164991;Received:0x11 0xff 0x8 0xc 0x10 0x1e 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:26:43.331551;Received:0x11 0xff 0x8 0xc 0x10 0x1e 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:26:53.549181;Received:0x11 0xff 0x8 0xc 0x10 0x1e 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:27:03.760756;Received:0x11 0xff 0x8 0xc 0x10 0x1e 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:27:13.967349;Received:0x11 0xff 0x8 0xc 0x10 0x1e 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:27:24.166888;Received:0x11 0xff 0x8 0xc 0x10 0x1e 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:27:34.343445;Received:0x11 0xff 0x8 0xc 0x10 0x1d 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:27:44.558082;Received:0x11 0xff 0x8 0xc 0x10 0x1b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:27:54.728585;Received:0x11 0xff 0x8 0xc 0x10 0x1b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:28:04.905159;Received:0x11 0xff 0x8 0xc 0x10 0x1c 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:28:15.122752;Received:0x11 0xff 0x8 0xc 0x10 0x1c 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:28:25.365302;Received:0x11 0xff 0x8 0xc 0x10 0x1b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:28:35.575855;Received:0x11 0xff 0x8 0xc 0x10 0x1b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:28:45.782423;Received:0x11 0xff 0x8 0xc 0x10 0x1b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:28:55.946926;Received:0x11 0xff 0x8 0xc 0x10 0x1b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:29:06.162645;Received:0x11 0xff 0x8 0xc 0x10 0x1b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:29:16.332020;Received:0x11 0xff 0x8 0xc 0x10 0x1b 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:29:26.552627;Received:0x11 0xff 0x8 0xc 0x10 0x1a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:29:36.790182;Received:0x11 0xff 0x8 0xc 0x10 0x1a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:29:47.000728;Received:0x11 0xff 0x8 0xc 0x10 0x1a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:29:57.207244;Received:0x11 0xff 0x8 0xc 0x10 0x1a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:30:07.374758;Received:0x11 0xff 0x8 0xc 0x10 0x1a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:30:17.552296;Received:0x11 0xff 0x8 0xc 0x10 0x1a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:30:27.728831;Received:0x11 0xff 0x8 0xc 0x10 0x1a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:30:37.938390;Received:0x11 0xff 0x8 0xc 0x10 0x1a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:30:48.113893;Received:0x11 0xff 0x8 0xc 0x10 0x1a 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:30:58.290424;Received:0x11 0xff 0x8 0xc 0x10 0x19 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:31:08.509990;Received:0x11 0xff 0x8 0xc 0x10 0x19 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:31:18.716528;Received:0x11 0xff 0x8 0xc 0x10 0x19 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:31:28.927032;Received:0x11 0xff 0x8 0xc 0x10 0x19 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:31:39.132533;Received:0x11 0xff 0x8 0xc 0x10 0x18 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:31:49.333053;Received:0x11 0xff 0x8 0xc 0x10 0x18 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:31:59.509590;Received:0x11 0xff 0x8 0xc 0x10 0x18 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:32:09.725144;Received:0x11 0xff 0x8 0xc 0x10 0x18 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:32:19.894606;Received:0x11 0xff 0x8 0xc 0x10 0x18 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:32:30.071117;Received:0x11 0xff 0x8 0xc 0x10 0x18 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:32:40.288656;Received:0x11 0xff 0x8 0xc 0x10 0x18 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:32:50.488137;Received:0x11 0xff 0x8 0xc 0x10 0x18 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:33:00.663636;Received:0x11 0xff 0x8 0xc 0x10 0x17 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:33:10.840131;Received:0x11 0xff 0x8 0xc 0x10 0x16 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:33:21.059701;Received:0x11 0xff 0x8 0xc 0x10 0x16 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
19:33:31.226161;Received:0x11 0xff 0x8 0xc 0x10 0x16 0x1 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0
